x,y,z,distance
155.5598367,-27.23792742,-4712,134.3147836
155.5700661,-27.23947478,-4710,135.4157245
155.5802955,-27.24102214,-4719,136.5166653
155.5905249,-27.2425695,-4732,137.6176062
155.6007544,-27.24411686,-4740,138.718547
155.6109838,-27.24566422,-4753,139.8194879
155.6212132,-27.24721158,-4770,140.9204287
155.6314426,-27.24875894,-4777,142.0213696
155.6416721,-27.2503063,-4781,143.1223104
155.6519015,-27.25185366,-4789,144.2232513
155.6621309,-27.25340102,-4795,145.3241921
155.6723603,-27.25494838,-4798,146.425133
155.6825898,-27.25649574,-4797,147.5260738
155.6928192,-27.2580431,-4797,148.6270147
155.7030486,-27.25959046,-4800,149.7279555
155.713278,-27.26113782,-4797,150.8288964
155.7235075,-27.26268518,-4793,151.9298372
155.7280543,-27.2708331,-4800,153.0307781
155.7311049,-27.28071891,-4808,154.1317189
155.7341556,-27.29060471,-4816,155.2326598
155.7372062,-27.30049051,-4826,156.3336006
155.7402568,-27.31037631,-4843,157.4345415
155.7433075,-27.32026212,-4864,158.5354823
155.7463581,-27.33014792,-4873,159.6364232
155.7494087,-27.34003372,-4878,160.737364
155.7524594,-27.34991953,-4881,161.8383049
155.75551,-27.35980533,-4883,162.9392457
155.7585606,-27.36969113,-4867,164.0401866
155.7616113,-27.37957693,-4850,165.1411274
155.7646619,-27.38946274,-4839,166.2420683
155.7677125,-27.39934854,-4823,167.3430091
155.7707632,-27.40923434,-4811,168.44395
155.7738138,-27.41912014,-4793,169.5448908
155.7768644,-27.42900595,-4780,170.6458317
155.7799151,-27.43889175,-4776,171.7467725
155.7829657,-27.44877755,-4772,172.8477134
155.7860164,-27.45866336,-4770,173.9486542
155.789067,-27.46854916,-4771,175.0495951
155.7921176,-27.47843496,-4774,176.1505359
155.7951683,-27.48832076,-4778,177.2514768
155.7982189,-27.49820657,-4782,178.3524176
155.8012695,-27.50809237,-4784,179.4533585
155.8043202,-27.51797817,-4786,180.5542993
155.8073708,-27.52786397,-4787,181.6552402
155.8104214,-27.53774978,-4786,182.756181
155.8134721,-27.54763558,-4786,183.8571219
155.8165227,-27.55752138,-4785,184.9580627
155.8195733,-27.56740719,-4783,186.0590036
155.822624,-27.57729299,-4780,187.1599444
155.8256746,-27.58717879,-4778,188.2608853
155.8287252,-27.59706459,-4776,189.3618261
155.8317759,-27.6069504,-4781,190.462767
155.8348265,-27.6168362,-4783,191.5637078
155.8378771,-27.626722,-4787,192.6646487
155.8409278,-27.63660781,-4791,193.7655895
155.8439784,-27.64649361,-4794,194.8665304
155.8470291,-27.65637941,-4797,195.9674712
155.8500797,-27.66626521,-4798,197.0684121
155.8531303,-27.67615102,-4800,198.1693529
155.856181,-27.68603682,-4805,199.2702938
155.8592316,-27.69592262,-4807,200.3712346
155.8622822,-27.70580842,-4817,201.4721754
155.8653329,-27.71569423,-4830,202.5731163
155.8683835,-27.72558003,-4837,203.6740571
155.8714341,-27.73546583,-4840,204.774998
155.8744848,-27.74535164,-4843,205.8759388
155.8775354,-27.75523744,-4844,206.9768797
155.8806038,-27.76511744,-4848,208.0778205
155.8839678,-27.77490105,-4848,209.1787614
155.8873318,-27.78468466,-4844,210.2797022
155.8906958,-27.79446827,-4840,211.3806431
155.8940598,-27.80425188,-4829,212.4815839
155.8974238,-27.81403548,-4824,213.5825248
155.9007878,-27.82381909,-4816,214.6834656
155.9041518,-27.8336027,-4806,215.7844065
155.9075158,-27.84338631,-4780,216.8853473
155.9108798,-27.85316992,-4771,217.9862882
155.9142438,-27.86295353,-4728,219.087229
155.9176078,-27.87273714,-4712,220.1881699
155.9209718,-27.88252074,-4689,221.2891107
155.9243358,-27.89230435,-4658,222.3900516
155.9276998,-27.90208796,-4644,223.4909924
155.9310638,-27.91187157,-4632,224.5919333
155.9344278,-27.92165518,-4606,225.6928741
155.9377918,-27.93143879,-4584,226.793815
155.9411558,-27.9412224,-4592,227.8947558
155.9445198,-27.95100601,-4604,228.9956967
155.9478837,-27.96078961,-4604,230.0966375
155.9512477,-27.97057322,-4615,231.1975784
155.9546117,-27.98035683,-4643,232.2985192
